date,BTC_Reaper_Aggr_1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_BTCUSD.a_H1_OHLC,BitcoinReaper10_BTCUSD.a_H1_OHLC,BitcoinReaper1_BTCUSD.a_H1_OHLC,BitcoinReaper2_BTCUSD.a_H1_OHLC,BitcoinReaper3_BTCUSD.a_H1_OHLC,BitcoinReaper4_BTCUSD.a_H1_OHLC,BitcoinReaper5_BTCUSD.a_H1_OHLC,BitcoinReaper6_BTCUSD.a_H1_OHLC,BitcoinReaper7_BTCUSD.a_H1_OHLC,BitcoinReaper8_BTCUSD.a_H1_OHLC,BitcoinReaper9_BTCUSD.a_H1_OHLC,BitcoinScalpPro_BTCUSD.a_H1_OHLC,DAX_M15_a_DE40.a_M15_OHLC,DAX_M15_c_DE40.a_M15_OHLC,DAX_M15_f_DE40.a_M15_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,EURUSD_e_EURUSD.a_M15_OHLC,EURUSD_f_EURUSD.a_M15_OHLC,EURUSD_i_EURUSD.a_M15_OHLC,EURUSD_k_EURUSD.a_M15_OHLC,EURUSD_l_EURUSD.a_M15_OHLC,EURUSD_m_EURUSD.a_M15_OHLC,EURUSD_o_EURUSD.a_M15_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_OHLC,GOLDTRADEPRO_E_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_F_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_G_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_H_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_a_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,Gold_a_XAUUSD.a_Daily_OHLC,Gold_b_XAUUSD.a_Daily_OHLC,Gold_c_XAUUSD.a_Daily_OHLC,H1_B_BTCUSD.a_H1_OHLC,H1_C_BTCUSD.a_H1_OHLC,H1_E_BTCUSD.a_H1_OHLC,H1_F_BTCUSD.a_H1_OHLC,H1_H_BTCUSD.a_M15_OHLC,H1_J_BTCUSD.a_M15_OHLC,H1_M_BTCUSD.a_M15_OHLC,H1_O_BTCUSD.a_M15_OHLC,IND_US30_1_US30.a_Daily_OHLC,IND_US30_2_US30.a_Daily_OHLC,IND_US30_3_US30.a_Daily_OHLC,IND_US30_4_US30.a_Daily_OHLC,M5_C_XAUUSD.a_M5_OHLC,M5_E_XAUUSD.a_M5_OHLC,M5_G_XAUUSD.a_M5_OHLC,M5_H_XAUUSD.a_M5_OHLC,NAS_VOL_M15_A_USTEC.a_M15_OHLC,NAS_VOL_M15_B_USTEC.a_M15_OHLC,NAS_VOL_M15_C_USTEC.a_M15_OHLC,NAS_VOL_M15_D_USTEC.a_M15_OHLC,NAS_VOL_M15_E_USTEC.a_M15_OHLC,US100_1_USTEC.a_H1_OHLC,US100_2_USTEC.a_H1_OHLC,US100_3_USTEC.a_H1_OHLC,US100_4_USTEC.a_H1_OHLC,US30_1_US30.a_Daily_OHLC,US30_2_US30.a_Daily_OHLC,US30_3_US30.a_Daily_OHLC,US30_4_US30.a_Daily_OHLC,US30_M15_c_US30.a_M15_OHLC,US30_M15_f_US30.a_M15_OHLC,US30_M15_h_US30.a_M15_OHLC,US30_VOL_M15_a_US30.a_M15_OHLC,US30_VOL_M15_b_US30.a_M15_OHLC,US30_VOL_M15_c_US30.a_M15_OHLC,US30_VOL_M15_g_US30.a_M15_OHLC,US500_M15_a_US500.a_M15_OHLC,US500_M15_c_US500.a_M15_OHLC,US500_M15_d_US500.a_M15_OHLC,US500a_US500.a_H1_OHLC,US500b_US500.a_M15_OHLC,US500c_US500.a_M15_OHLC,US500d_US500.a_H1_OHLC,US500e_US500.a_Daily_OHLC,US500f_US500.a_Daily_OHLC,USTEC_M15_a_USTEC.a_M15_OHLC,USTEC_M15_e_USTEC.a_M15_OHLC,USTEC_M15_g_USTEC.a_M15_OHLC,VolUS500_a_US500.a_M15_OHLC,VolUS500_c_US500.a_M15_OHLC,VolUS500_g_US500.a_M15_OHLC,dailyA_XAUUSD.a_Daily_OHLC,dailyB_XAUUSD.a_Daily_OHLC,dailyC_XAUUSD.a_Daily_OHLC,dailyD_XAUUSD.a_Daily_OHLC,dailyE_XAUUSD.a_Daily_OHLC,dailyH_XAUUSD.a_Daily_OHLC,dailyI_XAUUSD.a_Daily_OHLC,dailyK_XAUUSD.a_Daily_OHLC,eurusd_H1_SL17_EURUSD.a_H1_OHLC,eurusd_H1_SL18_EURUSD.a_H1_OHLC,eurusd_H1_SL22_EURUSD.a_H1_OHLC,gbpusd_H1_GBPUSD.a_H1_OHLC,strategy1_Daily_XAUUSD.a_Daily_OHLC,strategy2_Daily_XAUUSD.a_Daily_OHLC,strategy3_Daily_XAUUSD.a_Daily_OHLC,strategy4_H4_XAUUSD.a_H4_OHLC,strategy5_H1_XAUUSD.a_H1_OHLC,strategy6_H1_XAUUSD.a_H1_OHLC,strategy7_H1_XAUUSD.a_H1_OHLC,strategy8_H1_XAUUSD.a_H1_OHLC,strategy9_H1_XAUUSD.a_H1_OHLC,usdjpy_H1_SL22_USDJPY.a_H1_OHLC,usdjpy_H1_SL30_USDJPY.a_H1_OHLC,usdjpy_H4_SL14_USDJPY.a_H4_OHLC,usdjpy_H4_SL17_USDJPY.a_H4_OHLC
2020-08-26,0.0,0.0,0.0,-45.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-495.4,0.0,-264.95,-465.34,0.0,0.0,0.0,316.21,300.96,-343.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.91,0.0,0.0,0.0,0.0,440.55,0.0,100.75,-418.39,0.0,-336.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,151.92,41.94,144.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,124.7,0.0,0.0,0.0,824.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.25,285.08,-206.19,-68.36,7.59,28.09,70.63,147.84,0.0,0.0,0.0,187.62,-92.1,281.38,-93.61,456.77,30.21,0.0,0.0,119.57,98.66
2020-08-27,0.0,0.0,0.0,550.1,399.14,349.78,789.74,97.88,0.0,0.0,0.0,0.0,0.0,40.88,399.14,359.82,518.52,35.11,0.0,0.0,0.0,0.0,-392.56,0.0,82.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.5,918.84,0.0,0.0,132.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.57,0.0,1.27,0.0,0.0,0.0,0.0,0.0,416.04,-284.44,0.0,0.0,0.0,0.0,-27.8,-255.59,407.34,2.4,394.8,-513.74,-683.19,-683.19,-623.83,-745.29,263.2,0.0,16.66,0.0,0.0,0.0,0.0,-27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.35,0.0,0.0,0.0,-160.27,0.0,0.0,0.0,0.0,-7.25,285.08,413.87,228.58,380.88,494.49,1166.15,74.88,0.0,0.0,0.0,187.62,405.34,281.82,798.09,455.67,195.04,76.88,88.93,238.86,-51.97
2020-08-28,0.0,0.0,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,-196.5,4853.49,0.0,0.0,0.0,-433.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.25,0.0,-124.14,0.0,-114.4,0.0,0.0,-138.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-454.69,163.11,33.76,0.0,0.0,0.0,0.0,-230.38,-272.14,-299.28,0.0,-199.75,-176.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,37.63,26.31,132.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.88,90.52,113.71,22.08
2020-08-31,0.0,0.0,0.0,146.35,0.0,0.0,0.0,0.0,0.0,-47.29,0.0,0.0,0.0,14.04,0.0,4.97,33.72,0.0,0.0,-67.74,0.0,0.0,-197.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.53,291.75,103.5,210.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,33.92,249.29,382.08,0.0,0.0,0.0,0.0,-1212.08,-829.4,-119.36,-841.79,-324.45,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,-42.58,353.67,0.0,68.07,153.84,484.31,379.6,598.19,0.0,0.0,-42.58,492.19,0.0,607.41,208.95,74.03,379.6,856.39,-176.08,-85.94,-595.5,0.0,0.0,0.0,0.0,0.0,0.0,88.6,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.92,0.0,0.0,0.0,0.0,170.19,0.0,844.82,126.42,0.0,26.25,0.0,0.0,16.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.1,286.11,411.39,251.28,105.57,83.21,145.42,120.96,0.0,0.0,0.0,191.57,405.34,280.14,793.65,905.84,168.16,68.48,0.48,-199.37,-26.96
2020-09-02,80.77,0.0,0.0,138.04,399.7,0.0,0.0,-203.24,0.0,0.14,833.32,0.0,0.0,255.14,399.7,19.93,-175.53,-335.19,0.0,0.0,292.32,403.53,-197.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.9,349.4,150.65,128.12,-624.23,0.0,0.0,0.0,0.0,-50.19,437.11,0.0,400.74,0.0,-513.12,-336.29,-336.29,-613.24,-369.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.29,0.0,0.0,104.66,0.0,0.0,0.0,0.0,102.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73,0.0,0.0,-5.15,11.04
2020-09-03,-3.78,786.6,509.49,642.01,0.0,568.29,146.46,713.83,379.6,598.05,-3.78,786.6,509.49,696.38,0.0,588.26,510.97,713.83,379.6,570.35,0.0,0.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.6,244.8,217.6,353.53,-91.21,0.0,267.9,0.0,0.0,0.0,-148.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.56,-472.02,304.69,0.0,0.0,0.0,0.0,-148.4,0.0,0.0,0.0,350.2,0.0,350.2,737.19,0.0,0.0,0.0,572.6,0.0,0.0,209.72,186.55,-17.55,0.0,0.0,0.0,0.0,0.0,1537.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,6.89,20.77,193.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0
2020-09-04,0.0,0.0,0.0,192.47,0.0,699.93,262.76,238.24,0.0,199.53,0.0,0.0,0.0,412.38,0.0,704.91,525.4,238.24,0.0,285.69,0.0,0.0,580.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,-4.6,6.8,303.02,373.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56,726.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-806.5,-330.88,-352.37,0.0,230.82,118.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,4.77,40.16,55.68,0.0,0.0,0.0,0.0,33.9,0.0,0.0,-1.93,-2.76,0.0,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.0,-115.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.02,-175.52,0.0,0.0,0.0,0.0,0.0,-591.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,0.0,0.0,0.0,289.76,0.0,0.0,236.13,0.0,0.0,0.0,0.0,0.0,0.0,255.13,0.0,0.0,269.86,0.0,0.0,0.0,-61.95,-39.17,-195.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.39,0.0,0.0,0.0,0.0,0.0,0.0,67.8,222.8,78.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.6,-98.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-376.66,0.0,33.02,-837.84,0.0,0.0,-239.6,-98.53,0.0,0.0,0.0,0.0,59.9,64.23,31.4,0.0,0.0,0.0,133.45,0.0,0.0,-88.56,-60.08,-8.76,0.0,0.0,0.0,0.0,0.0,1244.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,7.95,42.93,0.0,0.0,0.0,0.0,187.62,254.36,462.66,27.38,-129.54,27.59,121.58,55.92,239.36,135.6
2020-09-09,192.35,231.2,175.49,16.54,-252.13,295.15,395.45,-338.25,-719.08,79.84,192.35,241.4,175.49,-53.24,-117.92,277.24,495.88,-370.89,-719.08,-165.05,171.57,-74.69,564.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.42,728.7,439.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-662.9,0.0,0.0,0.0,939.42,728.7,439.17,0.0,480.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.33,-164.95,-174.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85,26.62,13.69,-1.93,-87.83,0.0,0.0,-199.29,-33.78
2020-09-10,28.21,0.0,0.0,-49.11,-102.4,0.0,0.0,0.0,0.0,0.0,-15.65,0.0,0.0,10.44,-355.02,5.0,101.31,0.0,0.0,-63.52,0.0,0.0,282.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.51,0.0,16.65,0.0,0.0,0.0,0.0,0.0,416.25,324.9,666.12,0.0,0.0,0.0,0.0,767.22,381.0,0.0,0.0,0.0,284.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,192.92,360.09,487.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.96,0.0,0.0,0.0,0.0
2020-09-11,0.0,0.0,0.0,37.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,9.96,34.61,0.0,0.0,0.0,-67.66,79.49,-276.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.87,0.0,132.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2,0.0,0.0,0.0,0.0
2020-09-14,255.03,195.8,252.88,-5.79,413.77,0.0,-242.54,169.97,379.76,-71.73,255.03,206.1,252.88,-92.86,799.26,15.0,383.98,219.57,379.76,-105.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.3,193.3,296.3,0.0,161.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-662.89,-471.62,-498.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.94,0.0,0.0,0.0,0.0,-230.48,0.0,-300.16,0.0,-199.66,0.0,0.0,0.0,0.0,35.15,422.22,-174.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.9,0.0,0.0,-17.63,11.07
2020-09-15,0.0,0.0,0.0,144.89,0.0,349.39,399.19,169.55,0.0,148.62,0.0,0.0,0.0,108.59,0.0,359.39,593.56,152.25,0.0,212.45,0.0,0.0,296.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.39,0.0,0.0,0.0,0.0,-429.01,0.0,-25.88,-245.23,0.0,-479.66,0.0,0.0,93.0,103.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.89,0.0,104.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-332.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.31,-833.15,-417.75,-643.62,0.0,0.0,0.0,32.64,0.0,0.0,0.0,-73.08,67.8,54.12,-99.53,-3.86,26.58,0.0,0.0,120.3,147.84
2020-09-16,0.0,0.0,0.0,147.48,0.0,0.0,0.0,-310.57,0.0,-152.22,0.0,0.0,0.0,136.72,0.0,-254.65,-263.28,-247.31,0.0,-217.61,179.34,61.8,-181.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.82,0.0,-126.18,0.0,0.0,0.0,0.0,0.0,0.0,-635.47,0.0,-496.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.52,0.0,-299.47,-646.06,-199.42,0.0,-120.01,0.0,-24.19,0.0,-165.62,0.0,0.0,0.0,-17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69,46.11,117.72,40.32,0.0,0.0,0.0,0.0,-802.5,-640.06,-1238.48,-732.33,-12.48,0.0,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,140.93,0.0,0.0,118.21,0.0,0.0,0.0,0.0,0.0,0.0,-101.46,0.0,0.0,-209.18,0.0,0.0,0.0,-133.6,-1085.55,282.88,0.0,0.0,-442.73,0.0,0.0,0.0,0.0,1228.85,0.0,0.0,0.0,-449.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-955.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-354.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.37,0.0,662.29,-1685.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.7,0.0,0.0,0.0,0.0,-31.62,-14.85,-428.93,-647.54,0.0,66.25,170.35,0.0,0.0,0.0,0.0,-171.04,-118.8,-67.95,-155.57,-122.11,63.6,72.46,12.45,121.18,11.91
2020-09-18,0.0,0.0,0.0,-268.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.5,0.0,10.02,-7.09,0.0,0.0,0.0,0.0,0.0,268.13,0.0,0.0,0.0,0.0,0.0,81.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-840.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1243.22,-474.54,-495.7,0.0,0.0,0.0,0.0,0.0,959.5,-163.68,-100.24,0.0,0.0,0.0,0.0,768.4,0.0,849.08,116.53,733.37,0.0,248.6,0.0,287.92,557.7,-165.26,301.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,23.85,-616.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,195.15,72.14,121.52,11.26
2020-09-21,359.21,432.0,356.21,327.21,398.91,0.0,128.08,476.8,380.0,189.36,359.21,442.9,356.21,667.23,-23.31,215.33,54.04,262.0,380.0,-14.66,-157.79,946.49,939.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.09,0.0,376.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.65,0.0,0.0,0.0,-72.85,1413.13,0.0,840.18,897.17,0.0,449.05,0.0,326.1,216.9,337.0,0.0,-198.07,-623.99,0.0,263.52,0.0,-60.53,169.72,-455.92,0.0,-260.52,0.0,0.0,0.0,0.0,0.0,0.0,83.66,0.0,-481.95,0.0,263.52,0.0,-60.53,169.72,0.0,-531.87,0.24,0.0,0.0,0.0,0.0,-230.15,-272.43,-299.27,0.0,-199.29,-175.8,0.0,-251.4,0.0,0.0,-166.23,-175.06,0.0,0.0,0.0,845.53,0.0,0.0,0.0,3092.42,282.81,416.45,1045.9,15.18,42.4,94.17,222.72,0.0,0.0,2020.51,2552.32,65.7,27.06,13.69,454.29,173.58,330.45,214.24,-79.93,-25.88
