entity,type,indicator,fill_trust,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold uptrend,1336,35230.32,26.37,1.6,80.7
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bear,754,25772.71,34.18,2.0,56.9
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bull,1053,19520.33,18.54,1.17,43.1
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates falling,716,19629.71,27.42,1.73,43.4
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates rising,1131,25635.34,22.67,1.39,56.6
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil downtrend,917,19508.88,21.27,1.39,44.7
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil uptrend,827,24160.91,29.22,1.72,55.3
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,calm,404,16957.95,41.98,2.2,35.1
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,normal,1174,25820.65,21.99,1.43,53.5
GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,stressed,370,5495.12,14.85,0.99,11.4
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,strong dollar,958,10232.98,10.68,0.72,27.1
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,weak dollar,889,27508.5,30.94,2.06,72.9
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bear,379,2599.92,6.86,0.6,7.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bull,1365,34400.47,25.2,1.68,93.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold downtrend,408,8106.78,19.87,1.29,21.9
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold uptrend,1336,28893.61,21.63,1.55,78.1
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bear,754,12571.51,16.67,1.21,32.6
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bull,1053,25950.25,24.64,1.56,67.4
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates falling,716,17307.15,24.17,1.47,45.9
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates rising,1131,20434.33,18.07,1.31,54.1
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil downtrend,917,11275.22,12.3,1.04,30.5
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil uptrend,827,25725.17,31.11,1.88,69.5
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,calm,404,13295.54,32.91,1.94,29.7
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,normal,1174,33156.12,28.24,1.76,74.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,stressed,370,-1641.54,-4.44,-0.36,-3.7
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,strong dollar,958,12956.41,13.52,0.73,34.9
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,weak dollar,889,24150.68,27.17,1.77,65.1
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bear,379,8804.51,23.23,1.42,24.5
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bull,1365,27153.0,19.89,1.22,75.5
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold downtrend,408,9014.68,22.09,1.14,25.1
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold uptrend,1336,26942.83,20.17,1.33,74.9
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bear,754,22660.15,30.05,1.86,60.1
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bull,1053,15057.01,14.3,0.8,39.9
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates falling,716,14304.85,19.98,1.15,38.6
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates rising,1131,22802.24,20.16,1.2,61.4
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil downtrend,917,13518.15,14.74,1.08,37.6
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil uptrend,827,22439.36,27.13,1.45,62.4
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,calm,404,13189.25,32.65,1.62,32.6
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,normal,1174,18487.19,15.75,0.98,45.7
GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,stressed,370,8784.98,23.74,1.41,21.7
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,strong dollar,986,16319.28,16.55,0.9,35.7
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,weak dollar,890,29397.71,33.03,1.79,64.3
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bear,379,5571.57,14.7,1.16,13.9
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bull,1394,34418.67,24.69,1.33,86.1
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold downtrend,437,13618.18,31.16,1.33,34.1
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold uptrend,1336,26372.06,19.74,1.31,65.9
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bear,783,18896.61,24.13,1.27,42.1
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bull,1053,26029.31,24.72,1.36,57.9
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates falling,716,21315.43,29.77,1.48,46.6
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates rising,1160,24401.56,21.04,1.21,53.4
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil downtrend,928,18566.76,20.01,1.41,46.4
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil uptrend,845,21423.48,25.35,1.23,53.6
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,calm,404,9170.81,22.7,1.17,19.1
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,normal,1203,31743.84,26.39,1.46,66.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,stressed,370,7198.11,19.45,1.16,15.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,strong dollar,989,44619.14,45.12,1.16,47.5
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,DXY,real,weak dollar,891,49356.43,55.39,1.69,52.5
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bear,379,20892.74,55.13,1.36,24.5
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,SP500,real,stocks bull,1398,64371.24,46.05,1.36,75.5
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold downtrend,441,24970.91,56.62,1.65,29.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,GOLD,real,gold uptrend,1336,60293.07,45.13,1.27,70.7
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bear,787,46088.72,58.56,1.52,48.6
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,BTC,real,crypto bull,1053,48715.05,46.26,1.32,51.4
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates falling,716,25105.34,35.06,1.13,26.7
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,US10Y,real,rates rising,1164,68870.23,59.17,1.52,73.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil downtrend,928,32209.3,34.71,1.05,37.8
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,OIL,real,oil uptrend,849,53054.68,62.49,1.66,62.2
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,calm,405,11035.7,27.25,0.67,11.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,normal,1206,71112.79,58.97,1.73,72.7
GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,ea,VIX,real,stressed,370,15632.54,42.25,1.11,16.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,958,26494.95,27.66,1.12,41.8
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,889,36828.43,41.43,1.91,58.2
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,15240.69,40.21,1.56,24.2
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1365,47697.34,34.94,1.56,75.8
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,408,11776.5,28.86,1.17,18.7
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1336,51161.53,38.29,1.69,81.3
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,754,32694.4,43.36,1.76,50.5
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,32043.33,30.43,1.35,49.5
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,23778.94,33.21,1.7,37.6
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1131,39544.44,34.96,1.38,62.4
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,OIL,high,oil downtrend,917,19431.93,21.19,1.05,30.9
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,OIL,high,oil uptrend,827,43506.1,52.61,2.02,69.1
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,VIX,high,calm,404,22562.79,55.85,2.41,32.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,VIX,high,normal,1174,36728.62,31.29,1.28,52.1
GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,ea,VIX,high,stressed,370,11208.03,30.29,1.3,15.9
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,DXY,high,strong dollar,989,24277.55,24.55,1.74,53.1
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,DXY,high,weak dollar,891,21471.35,24.1,1.69,46.9
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,SP500,high,stocks bear,379,9088.28,23.98,1.71,20.7
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,SP500,high,stocks bull,1398,34860.43,24.94,1.81,79.3
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,GOLD,high,gold downtrend,441,9653.88,21.89,1.65,22.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,GOLD,high,gold uptrend,1336,34294.83,25.67,1.83,78.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,BTC,high,crypto bear,787,18890.49,24.0,1.71,40.9
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,BTC,high,crypto bull,1053,27310.27,25.94,1.81,59.1
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,US10Y,high,rates falling,716,14316.65,20.0,1.4,31.3
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,US10Y,high,rates rising,1164,31432.25,27.0,1.92,68.7
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,OIL,high,oil downtrend,928,17232.83,18.57,1.54,39.2
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,OIL,high,oil uptrend,849,26715.88,31.47,2.03,60.8
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,VIX,high,calm,405,9576.31,23.65,1.61,19.7
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,VIX,high,normal,1206,27515.4,22.82,1.63,56.7
GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,ea,VIX,high,stressed,370,11469.83,31.0,2.08,23.6
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,986,17539.1,17.79,1.28,59.1
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,890,12149.47,13.65,0.93,40.9
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,5364.72,14.15,0.97,16.7
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1394,26754.9,19.19,1.4,83.3
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,437,6980.88,15.97,1.16,21.7
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,25138.74,18.82,1.34,78.3
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,783,10751.8,13.73,0.93,33.7
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,21167.53,20.1,1.46,66.3
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,9607.33,13.42,0.99,32.4
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1160,20081.24,17.31,1.18,67.6
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,928,12848.96,13.85,1.06,40.0
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,845,19270.66,22.81,1.53,60.0
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,404,5156.52,12.76,0.91,15.8
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1203,22273.33,18.51,1.3,68.2
GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,5205.84,14.07,0.91,16.0
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,958,11945.67,12.47,0.78,26.2
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,889,33634.49,37.83,1.65,73.8
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,18589.7,49.05,2.04,44.2
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1365,23499.26,17.22,1.01,55.8
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,408,8404.77,20.6,1.01,20.0
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,33684.19,25.21,1.38,80.0
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,754,20649.14,27.39,1.28,44.2
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,26094.69,24.78,1.34,55.8
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,22436.5,31.34,1.57,49.2
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1131,23143.66,20.46,1.05,50.8
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,917,24851.64,27.1,1.38,59.0
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,827,17237.32,20.84,1.17,41.0
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,404,13606.79,33.68,1.59,29.6
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1174,15965.96,13.6,0.79,34.7
GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,16438.14,44.43,1.79,35.7
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,958,12380.27,12.92,1.74,56.0
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,889,9726.73,10.94,1.17,44.0
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,5453.61,14.39,1.82,29.5
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1365,13036.1,9.55,1.45,70.5
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,408,6397.63,15.68,2.03,34.6
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,12092.08,9.05,1.37,65.4
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,754,11183.56,14.83,1.5,50.5
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,10946.86,10.4,1.41,49.5
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,6027.15,8.42,1.37,27.3
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1131,16079.85,14.22,1.49,72.7
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,917,7474.92,8.15,1.39,40.4
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,827,11014.79,13.32,1.69,59.6
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,404,7544.2,18.67,1.42,30.5
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1174,12513.12,10.66,1.65,50.6
GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,4677.91,12.64,1.66,18.9
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,958,27944.44,29.17,1.3,42.5
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,889,37797.78,42.52,1.48,57.5
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,7793.29,20.56,0.81,13.5
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1365,49722.1,36.43,1.58,86.5
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,408,6885.34,16.88,0.75,12.0
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,50630.05,37.9,1.58,88.0
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,754,22331.04,29.62,1.14,32.6
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,46078.52,43.76,1.71,67.4
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,32311.13,45.13,1.49,49.1
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1131,33431.09,29.56,1.33,50.9
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,917,24500.18,26.72,1.17,42.6
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,827,33015.21,39.92,1.63,57.4
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,404,17884.44,44.27,1.41,25.9
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1174,43257.47,36.85,1.63,62.6
GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,7963.35,21.52,0.78,11.5
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,986,51821.35,52.56,1.45,61.7
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,890,32111.29,36.08,1.01,38.3
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,4060.7,10.71,0.38,5.2
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1394,74712.09,53.6,1.43,94.8
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,437,16870.64,38.61,1.14,21.4
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,61902.15,46.33,1.28,78.6
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,783,32739.17,41.81,1.18,38.4
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,52584.11,49.94,1.37,61.6
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,38793.29,54.18,1.49,46.2
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1160,45139.35,38.91,1.09,53.8
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,928,35503.66,38.26,1.17,45.1
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,845,43269.13,51.21,1.32,54.9
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,404,5041.39,12.48,0.37,5.7
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1203,80326.07,66.77,1.74,90.2
GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,3671.1,9.92,0.33,4.1
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,988,23114.59,23.4,1.79,67.9
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,891,10906.71,12.24,0.93,32.1
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,7495.53,19.78,1.48,22.8
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1397,25449.27,18.22,1.42,77.2
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,440,11119.39,25.27,1.52,33.8
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,21825.41,16.34,1.42,66.2
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,786,14875.82,18.93,1.6,42.1
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,20420.74,19.39,1.39,57.9
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,13823.95,19.31,1.35,40.6
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1163,20197.35,17.37,1.41,59.4
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,928,8854.03,9.54,1.2,26.9
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,848,24090.77,28.41,1.69,73.1
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,405,6921.27,17.09,1.23,19.7
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1205,21668.64,17.98,1.67,61.8
GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,6469.62,17.49,0.99,18.5
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,989,21478.8,21.72,2.06,71.1
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,891,8750.97,9.82,0.93,28.9
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,2427.5,6.41,0.65,8.3
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bull,1398,26767.57,19.15,1.82,91.7
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold downtrend,441,9728.6,22.06,1.87,33.3
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,GOLD,medium,gold uptrend,1336,19466.47,14.57,1.47,66.7
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bear,787,8490.32,10.79,1.06,26.7
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,BTC,medium,crypto bull,1053,23300.77,22.13,2.03,73.3
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates falling,716,13092.75,18.29,1.56,43.3
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,US10Y,medium,rates rising,1164,17137.02,14.72,1.5,56.7
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil downtrend,928,12403.01,13.37,1.41,42.5
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,OIL,medium,oil uptrend,849,16792.06,19.78,1.75,57.5
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,VIX,medium,calm,405,7427.2,18.34,1.55,22.2
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,VIX,medium,normal,1206,26152.26,21.69,2.0,78.1
GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,ea,VIX,medium,stressed,370,-102.34,-0.28,-0.03,-0.3
GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,ea,DXY,medium,strong dollar,989,29075.17,29.4,1.88,61.1
GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,ea,DXY,medium,weak dollar,891,18529.31,20.8,1.35,38.9
GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,ea,SP500,medium,stocks bear,379,5893.5,15.55,0.99,12.5
