entity,type,indicator,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,45,416.16,9.25,3.3,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,45,416.16,9.25,3.3,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,45,416.16,9.25,3.3,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,45,416.16,9.25,3.3,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,0.0,0.0,0.0,0.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,28,416.16,14.86,4.24,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,264.84,264.84,0.0,63.6
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,VIX,normal,44,151.32,3.44,2.42,36.4
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,23,28.33,1.23,4.64,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,23,28.33,1.23,4.64,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,23,28.33,1.23,4.64,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,23,28.33,1.23,4.64,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,23,28.33,1.23,4.64,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,8,0.0,0.0,0.0,0.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,15,28.33,1.89,5.88,100.0
DaytradePro_USDJPY_USDJPY.a_Daily_EVERYTICKREAL,ea,VIX,normal,23,28.33,1.23,4.64,100.0
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,69,2405.71,34.87,4.53,88.6
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,309.05,38.63,5.39,11.4
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,77,2714.76,35.26,4.61,100.0
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,2286.92,43.98,5.07,84.2
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,427.84,17.11,3.7,15.8
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,77,2714.76,35.26,4.61,100.0
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,77,2714.76,35.26,4.61,100.0
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,756.69,44.51,6.16,27.9
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,60,1958.07,32.63,4.21,72.1
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
DaytradePro_XAUUSD_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,76,2714.76,35.72,4.65,100.0
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,DXY,strong dollar,66,1756.08,26.61,0.85,123.4
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,DXY,weak dollar,7,-333.37,-47.62,-5.05,-23.4
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,SP500,stocks bull,73,1422.71,19.49,0.65,100.0
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,GOLD,gold downtrend,49,1738.14,35.47,1.0,122.2
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-315.43,-13.14,-1.08,-22.2
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,BTC,crypto bear,73,1422.71,19.49,0.65,100.0
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,US10Y,rates rising,73,1422.71,19.49,0.65,100.0
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,OIL,oil downtrend,17,-411.14,-24.18,-3.65,-28.9
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,OIL,oil uptrend,56,1833.85,32.75,0.97,128.9
GOLDTRADEPROH4_b_XAUUSD.a_H4_EVERYTICKREAL,ea,VIX,normal,73,1422.71,19.49,0.65,100.0
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,32,488.22,15.26,3.54,100.0
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,32,488.22,15.26,3.54,100.0
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,358.62,18.87,3.57,73.5
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,129.6,9.97,4.58,26.5
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,32,488.22,15.26,3.54,100.0
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,32,488.22,15.26,3.54,100.0
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,101.93,16.99,2.67,20.9
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,386.29,14.86,4.05,79.1
GOLDTRADEPRO_E_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,32,488.22,15.26,3.54,100.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,37,-195.14,-5.27,-0.48,100.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,6,0.0,0.0,0.0,-0.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,43,-195.14,-4.54,-0.44,100.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,-187.76,-9.88,-0.64,96.2
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-7.38,-0.31,-0.22,3.8
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,43,-195.14,-4.54,-0.44,100.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,43,-195.14,-4.54,-0.44,100.0
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,-141.23,-23.54,-0.86,72.4
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,37,-53.91,-1.46,-1.19,27.6
GOLDTRADEPRO_F_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,43,-195.14,-4.54,-0.44,100.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,37,2504.13,67.68,4.19,100.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,6,0.0,0.0,0.0,0.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,43,2504.13,58.24,3.87,100.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,2553.63,134.4,6.21,102.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-49.5,-2.06,-1.2,-2.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,43,2504.13,58.24,3.87,100.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,43,2504.13,58.24,3.87,100.0
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,762.25,127.04,5.65,30.4
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,37,1741.88,47.08,3.52,69.6
GOLDTRADEPRO_G_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,43,2504.13,58.24,3.87,100.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,65,682.46,10.5,1.8,55.1
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,557.12,79.59,2.69,44.9
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,72,1239.58,17.22,1.59,100.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,48,1914.19,39.88,3.32,154.4
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-674.61,-28.11,-3.88,-54.4
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,72,1239.58,17.22,1.59,100.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,72,1239.58,17.22,1.59,100.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,1425.18,83.83,4.54,115.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,55,-185.6,-3.37,-0.52,-15.0
GOLDTRADEPRO_H_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,72,1239.58,17.22,1.59,100.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,4808.86,70.72,2.02,60.7
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,3109.99,444.28,4.53,39.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,75,7918.85,105.58,2.33,100.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,10161.52,195.41,3.76,128.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,23,-2242.67,-97.51,-5.24,-28.3
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,75,7918.85,105.58,2.33,100.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,75,7918.85,105.58,2.33,100.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,4194.55,246.74,4.01,53.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,58,3724.3,64.21,1.65,47.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GOLDTRADEPRO_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,74,7918.85,107.01,2.35,100.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,32,3075.26,96.1,2.47,100.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,32,3075.26,96.1,2.47,100.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,2948.36,155.18,3.1,95.9
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,126.9,9.76,4.58,4.1
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,32,3075.26,96.1,2.47,100.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,32,3075.26,96.1,2.47,100.0
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,742.46,123.74,1.8,24.1
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,2332.8,89.72,3.24,75.9
GOLDTRADEPRO_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,32,3075.26,96.1,2.47,100.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,2325.17,34.19,3.16,76.6
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,711.35,88.92,6.0,23.4
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,3036.52,39.95,3.52,100.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,3108.44,59.78,4.42,102.4
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-71.92,-3.0,-2.28,-2.4
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,3036.52,39.95,3.52,100.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,3036.52,39.95,3.52,100.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,1471.17,86.54,5.4,48.4
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,1565.35,26.53,2.81,51.6
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GOLDTRADEPRO_d_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,75,3036.52,40.49,3.54,100.0
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,65,2816.58,43.33,3.2,108.1
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,-210.61,-30.09,-6.48,-8.1
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,72,2605.97,36.19,2.78,100.0
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,48,2315.08,48.23,3.71,88.8
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,290.89,12.12,0.94,11.2
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,72,2605.97,36.19,2.78,100.0
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,72,2605.97,36.19,2.78,100.0
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,634.19,37.31,2.87,24.3
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,55,1971.78,35.85,2.75,75.7
GoldBotOne_dailyA_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,72,2605.97,36.19,2.78,100.0
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,32,-585.91,-18.31,-1.13,100.0
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,32,-585.91,-18.31,-1.13,100.0
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,-779.63,-41.03,-1.98,133.1
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,193.72,14.9,4.58,-33.1
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,32,-585.91,-18.31,-1.13,100.0
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,32,-585.91,-18.31,-1.13,100.0
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,-1205.65,-200.94,-5.88,205.8
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,619.74,23.84,5.71,-105.8
GoldBotOne_dailyB_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,32,-585.91,-18.31,-1.13,100.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,38,1044.37,27.48,4.19,100.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,6,0.0,0.0,0.0,0.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,44,1044.37,23.74,3.88,100.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,1051.33,55.33,6.73,100.7
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,-6.96,-0.28,-0.09,-0.7
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,44,1044.37,23.74,3.88,100.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,44,1044.37,23.74,3.88,100.0
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,838.12,139.69,11.15,80.3
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,38,206.25,5.43,1.83,19.7
GoldBotOne_dailyC_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,44,1044.37,23.74,3.88,100.0
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,32,2561.5,80.05,6.83,100.0
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,32,2561.5,80.05,6.83,100.0
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,2034.88,107.1,8.2,79.4
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,526.62,40.51,4.58,20.6
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,32,2561.5,80.05,6.83,100.0
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,32,2561.5,80.05,6.83,100.0
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,1017.67,169.61,11.22,39.7
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,1543.83,59.38,5.73,60.3
GoldBotOne_dailyD_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,32,2561.5,80.05,6.83,100.0
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,66,4881.92,73.97,2.23,48.6
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,5167.95,738.28,7.69,51.4
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,73,10049.87,137.67,3.06,100.0
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,48,4744.49,98.84,2.62,47.2
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,5305.38,212.22,3.78,52.8
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,73,10049.87,137.67,3.06,100.0
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,73,10049.87,137.67,3.06,100.0
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,5759.06,338.77,5.78,57.3
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,56,4290.81,76.62,1.95,42.7
GoldBotOne_dailyE_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,73,10049.87,137.67,3.06,100.0
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,2835.7,41.7,6.59,135.5
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,-742.33,-92.79,-4.94,-35.5
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,2093.37,27.54,3.09,100.0
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,51,1496.84,29.35,4.76,71.5
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,596.53,23.86,1.86,28.5
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,2093.37,27.54,3.09,100.0
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,2093.37,27.54,3.09,100.0
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,351.31,20.67,3.05,16.8
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,1742.06,29.53,3.12,83.2
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GoldBotOne_dailyH_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,75,2093.37,27.91,3.11,100.0
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,2428.24,35.71,3.44,115.5
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,-326.02,-40.75,-11.17,-15.5
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,2102.22,27.66,2.77,100.0
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,2055.13,39.52,3.87,97.8
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,47.09,1.96,0.21,2.2
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,2102.22,27.66,2.77,100.0
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,2102.22,27.66,2.77,100.0
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,434.4,25.55,1.9,20.7
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,1667.82,28.27,3.24,79.3
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GoldBotOne_dailyI_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,75,2102.22,28.03,2.79,100.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,2599.02,38.22,2.59,66.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,1336.5,167.06,5.15,34.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,3935.52,51.78,2.93,100.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,2621.35,50.41,3.11,66.6
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,1314.17,54.76,2.68,33.4
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,3935.52,51.78,2.93,100.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,3935.52,51.78,2.93,100.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,1343.64,79.04,3.45,34.1
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,2591.88,43.93,2.78,65.9
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GoldBotOne_dailyK_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,75,3935.52,52.47,2.95,100.0
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,66,3561.92,53.97,2.21,66.7
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,1777.2,253.89,6.89,33.3
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,73,5339.12,73.14,2.79,100.0
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,48,3401.93,70.87,3.83,63.7
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,1937.19,77.49,2.11,36.3
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,73,5339.12,73.14,2.79,100.0
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,73,5339.12,73.14,2.79,100.0
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,1800.44,105.91,4.09,33.7
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,56,3538.68,63.19,2.41,66.3
GoldPhantom_Gold_a_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,73,5339.12,73.14,2.79,100.0
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,37,2218.39,59.96,2.81,100.0
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,6,0.0,0.0,0.0,0.0
