date,GoldBotOne_Pkg,GoldPhantom_Pkg_Conservative,GoldPhantom_Pkg_ExtremeConservative,GoldPhantom_Pkg_Moderate,GoldReaper_Pkg_Conservative,GoldReaper_Pkg_ExtremeConservative,GoldReaper_Pkg_Intense,GoldReaper_Pkg_Moderate,GoldTradePro_Pkg
2025-01-10,0.0,119.07,145.18,105.82,0.0,0.0,0.0,0.0,0.0
2025-01-15,0.0,0.0,0.0,-27.48,0.0,-46.82,-8.68,-82.86,-119.01
2025-01-16,43.84,-104.46,-74.27,-82.58,241.74,-79.37,-37.13,91.57,180.95
2025-01-17,142.71,234.89,245.56,227.18,-287.24,0.0,0.0,-166.19,-343.7
2025-01-20,0.0,0.0,0.0,0.0,-2515.49,-2302.77,-803.6,-1200.12,0.0
2025-01-21,53.58,-2.42,0.0,3.2,463.33,2398.41,367.42,520.67,-24.46
2025-01-22,320.34,908.58,345.04,754.84,0.0,0.0,0.0,0.0,0.0
2025-01-23,158.0,669.09,769.53,631.27,0.0,0.0,79.45,139.26,0.0
2025-01-24,0.0,90.92,0.0,190.66,684.72,-150.0,708.05,383.04,0.0
2025-01-27,0.0,18.58,0.0,34.85,45.37,0.0,54.72,97.38,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.79
2025-01-30,-46.66,13.43,0.0,38.27,546.96,158.55,960.73,1310.46,96.73
2025-01-31,581.55,803.81,559.04,715.41,1185.51,2867.7,706.52,935.39,230.92
2025-02-03,0.0,0.0,0.0,3.81,484.25,0.0,200.68,281.24,0.0
2025-02-04,0.0,0.0,0.0,34.4,47.45,0.0,34.53,26.17,0.0
2025-02-07,0.0,5.4,0.0,44.22,68.74,0.0,57.25,50.0,0.0
2025-02-12,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0
2025-02-19,-890.36,-728.32,-547.23,-671.76,-722.67,-34.82,-28.33,-355.98,-264.67
2025-02-20,0.0,-77.64,-97.7,-89.92,49.46,78.44,69.92,22.22,0.0
2025-02-21,0.0,-4.05,0.0,-69.47,0.0,0.0,-204.05,0.0,0.0
2025-02-24,0.0,-105.17,0.0,-92.87,-175.04,0.0,-646.83,-826.49,-47.3
2025-02-25,-354.77,79.6,0.0,15.45,314.29,0.0,76.14,-663.7,41.82
2025-02-27,0.0,14.37,0.0,-60.21,-18.52,0.0,25.51,168.13,-53.92
2025-02-28,0.0,0.0,0.0,151.91,62.32,0.0,26.47,40.45,27.44
2025-03-05,0.0,-4.26,0.0,3.96,33.62,0.0,25.14,18.97,0.0
2025-03-06,0.0,0.0,0.0,0.0,-613.34,0.0,-453.32,-1397.58,0.0
2025-03-07,0.0,-176.0,0.0,-237.75,-977.76,0.0,-1581.44,-893.26,0.0
2025-03-10,0.0,-11.84,0.0,-79.62,246.66,0.0,484.24,381.9,0.0
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.98
2025-03-12,57.21,32.59,0.0,79.79,668.98,-16.39,223.28,399.79,11.74
2025-03-13,934.71,895.27,357.36,760.37,983.28,1062.83,571.25,398.0,896.62
2025-03-14,254.42,1365.62,1595.95,1544.88,367.69,0.0,149.25,218.91,189.58
2025-03-18,605.36,17.25,0.0,30.36,-3.6,0.0,62.11,150.93,0.0
2025-03-27,-126.68,-45.42,-66.79,-22.18,-588.34,-584.78,-255.97,222.33,-471.91
2025-03-28,269.65,103.35,117.08,84.52,2496.75,4378.28,1468.72,2189.43,676.67
2025-03-31,0.0,600.83,341.33,1063.42,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,21.66,0.0,156.58,1092.18,0.0,502.17,1005.41,0.0
2025-04-04,0.0,0.0,0.0,24.6,32.63,0.0,518.07,229.88,0.0
2025-04-07,-464.08,-399.05,-330.4,-459.51,-232.19,0.0,-77.44,-132.81,-94.26
2025-04-10,-316.91,-596.65,-494.41,-533.44,78.89,131.36,287.17,302.15,-52.48
2025-04-11,959.34,307.85,345.65,401.6,1179.6,1198.98,293.33,438.82,82.23
2025-04-16,0.0,336.09,0.0,523.25,243.22,0.0,970.92,397.3,0.0
2025-04-17,0.0,0.0,0.0,0.0,1358.23,0.0,488.18,771.41,0.0
2025-04-21,0.0,16.12,0.0,38.54,509.74,0.0,1203.88,923.44,0.0
2025-04-23,0.0,-18.96,0.0,-3.34,244.75,0.0,978.5,618.73,18.55
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,-93.17,-135.43,-87.2
2025-05-01,695.64,1369.19,844.77,1429.63,679.82,0.0,1183.63,1128.8,79.09
2025-05-06,0.0,53.58,0.0,98.74,256.92,0.0,688.16,779.39,45.97
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.83
2025-05-14,187.31,485.35,206.64,551.32,240.74,147.55,673.17,881.99,50.78
2025-05-15,0.0,655.93,389.41,530.64,621.93,0.0,219.97,727.16,128.78
2025-05-20,0.0,-31.65,0.0,54.88,799.8,0.0,1476.33,850.73,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.08
2025-05-23,0.0,-3.54,0.0,2.39,109.7,0.0,167.36,50.11,0.0
2025-05-28,0.0,51.1,0.0,80.81,99.88,0.0,99.34,80.3,0.0
2025-05-29,0.0,22.29,0.0,30.37,0.0,0.0,107.41,161.87,29.06
2025-06-02,44.49,44.86,0.0,75.9,236.22,-95.94,1090.8,839.19,0.0
2025-06-03,183.16,31.25,22.88,164.16,511.44,0.0,165.89,268.99,96.2
2025-06-05,0.0,-46.72,0.0,-58.46,41.68,0.0,308.33,451.94,-19.61
2025-06-06,0.0,55.79,0.0,125.4,280.36,0.0,272.48,582.62,0.0
2025-06-11,0.0,0.0,0.0,84.17,267.23,0.0,120.86,164.78,0.0
2025-06-13,479.05,969.99,756.14,1031.81,149.91,138.58,127.26,104.97,414.17
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.52
2025-06-18,0.0,-0.95,0.0,3.13,23.8,0.0,54.05,71.3,0.0
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,102.35,146.99,0.0
2025-06-24,0.0,-75.68,0.0,30.52,-184.7,0.0,-166.9,193.27,0.0
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.65
2025-06-26,0.0,0.0,0.0,-120.87,0.0,0.0,0.0,0.0,0.0
2025-06-27,462.94,946.89,348.95,940.54,71.22,5.33,97.91,82.98,159.21
2025-06-30,0.0,0.0,0.0,0.0,297.82,0.0,0.0,168.75,-127.56
2025-07-01,0.0,62.28,0.0,62.19,5.94,0.0,-23.9,30.67,0.0
2025-07-02,0.0,-14.16,0.0,9.56,-217.97,0.0,-96.95,17.99,-30.58
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,-15.03,-11.89,0.0
2025-07-07,0.0,-8.47,0.0,6.9,29.87,0.0,15.68,44.44,0.0
2025-07-08,0.0,45.0,0.0,42.81,67.84,0.0,152.33,205.04,0.0
2025-07-11,-57.29,19.71,0.0,33.33,97.74,0.0,66.01,19.42,0.0
2025-07-14,-206.95,198.15,213.4,241.61,-239.13,0.0,-91.21,-147.07,-50.35
2025-07-15,0.0,0.0,0.0,-66.05,0.0,0.0,4.81,0.0,0.0
2025-07-16,0.0,-188.98,0.0,-308.7,-882.03,0.0,-1175.78,-853.41,0.0
2025-07-17,0.0,0.0,0.0,28.17,137.3,0.0,120.15,154.63,-79.73
2025-07-21,274.9,37.9,0.0,159.1,700.79,437.19,1018.18,925.83,79.79
2025-07-22,223.83,637.97,385.12,515.65,0.0,0.0,0.0,0.0,113.42
2025-07-23,0.0,1170.6,1307.65,1078.94,442.95,0.0,166.68,244.43,0.0
2025-07-28,-76.06,0.0,0.0,14.8,0.0,0.0,15.82,0.0,-7.12
2025-07-29,-373.21,-340.27,-54.27,-459.13,-229.25,0.0,-80.53,-125.96,-11.88
2025-07-30,58.75,-27.76,0.0,-13.65,93.99,0.0,208.64,99.9,0.0
2025-07-31,-229.95,-12.56,16.98,-19.12,88.18,0.0,31.54,50.29,65.15
2025-08-05,0.0,0.0,0.0,16.26,-5.3,0.0,-3.57,-36.15,0.0
2025-08-07,0.0,-78.87,0.0,-40.46,35.76,0.0,84.33,74.05,0.0
2025-08-08,0.0,0.0,0.0,-2.03,0.0,0.0,0.0,0.0,0.0
2025-08-11,0.0,91.96,0.0,72.52,77.77,0.0,-56.27,53.63,0.0
2025-08-14,0.0,-6.13,0.0,-4.45,0.0,0.0,0.11,0.0,0.0
2025-08-15,0.0,-109.69,0.0,-151.16,0.0,0.0,0.0,0.0,0.0
2025-08-18,0.0,55.19,0.0,25.8,-28.66,0.0,67.94,46.28,-22.21
2025-08-19,0.0,-0.91,0.0,3.04,34.01,0.0,-46.03,22.33,0.0
2025-08-20,0.0,0.0,0.0,1.01,0.0,0.0,153.5,535.7,0.0
2025-08-22,-142.5,15.67,0.0,20.54,1.2,0.0,360.4,316.47,0.0
2025-08-25,0.0,-131.26,-149.97,-103.09,0.0,0.0,0.0,0.0,0.0
2025-08-26,-213.5,22.78,0.0,38.36,-111.42,0.0,-4.75,-82.1,6.99
2025-08-28,60.0,102.61,357.74,61.3,-432.89,-580.81,-170.0,-247.7,0.0
2025-08-29,573.65,0.0,0.0,-3.92,-72.45,6.27,25.3,-1.56,48.81
2025-09-01,398.82,604.65,391.21,523.63,1258.89,2572.7,687.52,1215.32,108.21
2025-09-02,285.99,1717.53,1978.62,1456.43,876.93,811.36,224.3,331.05,-18.59
2025-09-03,0.0,306.54,394.12,262.75,0.0,0.0,0.0,0.0,0.0
2025-09-11,0.0,20.97,0.0,29.68,62.78,0.0,39.37,27.34,0.0
2025-09-15,-0.29,128.67,0.0,211.13,322.71,157.8,280.52,443.88,34.9
2025-09-16,412.53,0.0,0.0,0.0,540.28,634.61,591.99,271.05,130.96
2025-09-17,0.0,28.0,14.13,60.59,37.16,0.0,-432.39,-1337.39,0.0
2025-09-18,0.0,-47.13,0.0,-39.28,-77.39,0.0,-386.37,-266.21,0.0
2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.65
2025-09-22,500.3,380.69,0.0,326.19,703.22,138.84,753.42,477.26,131.9
2025-09-23,464.77,2115.31,2441.47,1913.78,0.0,0.0,0.0,0.0,62.36
2025-09-29,676.34,360.31,0.0,261.28,2529.68,1945.54,584.46,957.03,638.23
2025-09-30,42.34,2018.34,2276.72,1825.87,641.42,0.0,241.76,336.08,0.0
2025-10-02,0.0,-8.19,0.0,-72.5,-1255.0,0.0,-1171.19,-1180.69,0.0
2025-10-06,0.0,45.0,0.0,164.39,275.9,0.0,912.31,834.98,0.0
2025-10-09,0.0,0.0,0.0,-190.32,-693.6,0.0,-240.53,-375.44,0.0
2025-10-13,426.54,-311.35,-130.56,-329.31,-987.7,-300.96,-714.28,-986.11,-448.11
2025-10-14,0.0,1089.44,1271.02,1193.49,0.0,0.0,0.0,0.0,0.0
2025-10-20,0.0,-121.88,0.0,-87.26,-243.18,0.0,-497.03,-127.61,0.0
2025-10-21,0.0,51.27,0.0,-163.55,-1116.49,0.0,-286.83,-503.19,96.89
2025-10-27,251.36,71.94,37.32,165.86,356.18,0.0,190.75,352.3,42.95
2025-10-28,0.0,0.0,0.0,96.88,255.08,0.0,102.63,154.33,70.93
2025-10-31,0.0,56.07,0.0,132.43,263.1,0.0,728.94,368.6,0.0
2025-11-04,0.0,56.55,0.0,95.24,42.8,0.0,149.24,180.47,0.0
2025-11-07,0.0,23.03,0.0,51.14,38.18,0.0,39.19,32.22,0.0
2025-11-10,430.69,795.85,395.67,796.95,0.0,0.0,21.4,32.51,73.63
2025-11-11,0.0,0.0,0.0,0.0,620.03,0.0,202.63,372.1,0.0
2025-11-12,0.0,48.67,0.0,113.36,556.5,0.0,1165.23,535.8,0.0
2025-11-17,0.0,49.37,0.0,114.92,548.33,0.0,648.85,739.78,0.0
2025-11-21,0.0,0.0,0.0,-16.96,-69.27,0.0,-162.55,-215.17,0.0
2025-11-24,0.0,4.95,-16.01,106.84,0.0,0.0,186.19,276.05,0.0
2025-11-25,-74.48,-145.19,-75.12,-117.03,90.91,0.0,49.33,74.86,-4.23
2025-11-28,0.0,48.85,0.0,67.11,543.58,0.0,1141.16,694.53,0.0
2025-12-01,-858.64,-824.24,-742.82,-605.27,-164.51,147.84,-57.64,-96.98,-13.91
2025-12-02,-326.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,0.0,20.32,0.0,23.53,-547.34,-1713.61,-94.77,-652.88,-103.55
2025-12-08,0.0,-79.41,0.0,-142.15,-108.31,0.0,-275.63,-408.18,0.0
2025-12-09,0.0,40.47,0.0,45.04,61.17,0.0,65.53,-303.9,-81.44
2025-12-10,0.0,-18.04,0.0,-80.98,-272.47,0.0,-205.45,259.46,0.0
2025-12-11,317.98,-6.73,0.0,-3.97,577.09,281.28,650.23,734.2,99.22
2025-12-12,94.09,2300.66,2323.74,2307.5,1238.95,1874.16,452.54,475.96,87.76
2025-12-18,-70.26,-503.53,-405.63,-238.57,1138.12,475.42,1313.74,1354.58,-0.54
2025-12-22,595.05,386.7,391.33,355.71,1799.2,1134.83,947.9,889.91,477.75
2025-12-23,637.32,1436.87,1605.92,1183.31,0.0,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.0,6.57,18.27,0.0,-11.45,17.87,0.0
2025-12-29,0.0,-228.66,0.0,-225.65,0.0,0.0,-971.66,0.0,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-464.56,-991.91,0.0
2025-12-31,0.0,53.72,0.0,125.1,352.95,0.0,131.59,854.67,-87.95
2026-01-09,0.0,105.44,0.0,166.68,481.21,0.0,393.54,486.75,0.0
2026-01-12,982.77,1274.52,657.22,1221.41,2241.9,2970.2,845.43,1252.33,548.63
2026-01-13,0.0,0.0,0.0,11.02,26.01,0.0,28.7,12.95,0.0
2026-01-16,0.0,-163.5,0.0,-116.21,36.94,0.0,872.11,962.95,-0.26
2026-01-19,0.0,22.32,0.0,82.27,296.22,0.0,801.16,719.5,0.0
2026-01-20,0.0,331.17,0.0,279.83,15.99,0.0,872.2,1008.79,121.99
2026-01-21,0.0,0.0,0.0,0.0,1559.66,0.0,564.33,847.5,0.0
2026-01-22,0.0,23.02,0.0,24.24,230.85,0.0,586.7,606.38,0.0
2026-01-27,0.0,47.35,0.0,70.3,543.36,0.0,967.41,710.08,0.0
2026-01-30,0.0,49.06,0.0,36.76,0.0,0.0,0.0,0.0,0.0
2026-02-02,-942.28,-1117.92,-881.66,-930.79,-138.25,0.0,-124.49,-81.09,92.37
2026-02-11,-21.85,-241.99,-243.45,-152.1,175.38,0.0,183.99,516.8,-18.82
2026-02-17,-587.05,-506.03,-509.08,-367.63,40.87,0.0,932.77,181.36,-39.22
2026-02-20,0.0,57.74,0.0,113.89,0.0,0.0,39.93,76.02,0.0
2026-02-23,519.71,600.29,288.16,542.99,636.67,786.88,415.47,361.36,127.48
2026-02-27,-493.02,-410.78,-423.58,-262.89,121.59,-348.39,836.95,782.12,0.0
2026-03-02,0.0,332.85,399.02,513.39,0.0,0.0,0.0,336.56,529.59
2026-03-03,0.0,100.52,0.0,162.18,34.48,0.0,399.27,576.36,-25.62
2026-03-09,0.0,19.7,0.0,28.35,12.7,0.0,34.51,36.05,0.0
2026-03-10,0.0,19.99,0.0,26.95,388.24,0.0,532.34,555.38,0.0
2026-03-13,0.0,20.06,0.0,29.45,-190.75,0.0,-53.87,71.95,0.0
2026-03-16,171.05,-39.84,58.92,-12.92,0.0,0.0,159.0,199.31,-1.4
2026-03-18,-586.84,-9.84,-270.45,249.95,1571.47,0.0,773.71,1109.76,76.79
2026-03-19,496.75,663.04,390.33,541.69,0.0,0.0,0.0,0.0,10.35
2026-03-20,0.0,45.67,0.0,115.6,558.1,0.0,776.33,879.92,0.0
2026-03-23,433.25,1225.38,1535.65,1008.36,-295.92,-445.95,-126.31,-173.99,528.32
2026-03-31,-248.1,-283.88,-359.46,-220.83,103.09,0.0,121.03,247.04,-33.48
2026-04-07,0.0,22.54,0.0,27.64,72.78,0.0,123.24,53.11,0.0
2026-04-08,535.89,376.51,0.0,467.15,353.36,0.0,1085.82,456.78,-3.85
2026-04-13,0.0,55.84,0.0,130.15,0.0,0.0,188.65,291.18,0.0
2026-04-14,0.0,-50.68,0.0,-34.32,0.0,0.0,33.86,30.73,0.0
2026-04-15,-1060.18,-349.39,-201.33,-237.79,207.44,77.61,145.13,394.07,-149.64
2026-04-16,0.0,0.0,0.0,-130.64,0.0,0.0,0.0,0.0,-122.59
2026-04-17,0.0,-62.77,0.0,-21.55,629.24,0.0,196.96,286.84,0.0
2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.3
2026-04-21,0.0,-51.09,0.0,98.2,377.87,0.0,282.97,539.21,0.0
2026-04-23,0.0,-110.17,0.0,-205.17,-1587.32,0.0,-1160.43,-902.72,0.0
2026-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.99
2026-04-28,773.69,1928.87,1016.91,2057.41,804.67,0.0,893.56,806.29,0.0
2026-04-29,0.0,0.0,0.0,0.77,115.92,0.0,5.42,58.46,-29.88
2026-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.57
2026-05-01,0.0,53.75,0.0,95.21,361.86,0.0,231.57,251.24,0.0
2026-05-04,-134.5,-276.09,-116.77,-184.31,-439.49,-329.8,149.99,187.96,0.0
2026-05-05,-487.62,-721.97,-822.47,-620.99,-232.06,0.0,-87.18,-151.18,-318.79
2026-05-06,619.31,1005.04,758.35,511.5,325.07,0.0,157.05,248.65,9.2
2026-05-11,0.0,-17.86,0.0,-106.71,-181.88,0.0,-284.58,-171.02,0.0
2026-05-12,-520.29,-740.76,-802.62,-916.11,-163.53,17.9,-3.66,-26.8,-95.98
2026-05-15,785.12,1482.8,1237.77,1469.09,308.03,0.0,695.43,783.12,0.0
2026-05-18,-213.87,-584.08,-537.37,-480.03,1822.79,275.2,813.63,1033.17,-55.46
2026-05-19,0.0,-65.49,0.0,-15.27,-170.05,0.0,33.5,46.76,0.0
2026-05-20,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0
2026-05-25,0.0,21.9,0.0,42.5,47.13,0.0,52.0,86.72,0.0
2026-05-26,0.0,21.85,0.0,-122.26,-573.57,0.0,-471.17,-346.89,0.0
2026-05-27,418.31,-84.89,-222.51,-40.97,497.2,502.3,622.79,771.42,25.74
2026-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2026-05-29,-406.61,-173.25,-230.99,-105.17,-26.94,0.0,55.9,77.28,-5.8
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.81
2026-06-03,0.0,21.67,0.0,31.46,38.79,0.0,-95.49,21.7,0.0
2026-06-05,287.02,349.19,0.0,335.75,331.23,343.65,264.9,199.19,0.0
2026-06-08,0.0,782.19,896.69,644.29,0.0,0.0,0.0,0.0,0.0
2026-06-09,0.0,20.89,0.0,30.27,9.39,0.0,43.4,38.54,0.0
2026-06-10,365.55,0.0,0.0,0.0,1818.75,1978.92,567.5,826.47,0.0
2026-06-11,397.76,930.48,1052.98,775.41,804.13,1154.55,273.56,485.98,509.82
2026-06-15,0.0,20.37,0.0,105.14,364.91,0.0,263.65,260.78,-36.12
2026-06-17,0.0,-63.06,0.0,-10.8,182.76,0.0,330.46,499.79,-41.29
2026-06-18,0.0,0.0,0.0,1.34,41.78,0.0,9.83,24.33,0.0
2026-06-23,0.0,37.9,0.0,54.81,113.31,0.0,59.18,102.0,0.0
2026-06-24,1147.33,1594.36,1436.61,1444.27,1939.34,1796.99,1103.78,1132.04,248.99
2026-06-30,-610.29,-921.4,-682.46,-659.67,145.44,-633.44,133.38,340.66,-238.17
2026-07-01,0.0,47.62,0.0,161.7,367.68,0.0,718.26,445.58,-30.1
2026-07-13,166.63,246.54,230.72,278.1,690.8,0.0,431.72,762.44,0.0
2026-07-14,112.18,69.61,23.41,54.5,0.0,0.0,0.0,0.0,34.81
2026-07-16,0.0,-90.75,0.0,-85.07,-18.42,0.0,21.99,0.94,0.0
2026-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.39
2026-07-21,0.0,-8.66,0.0,0.55,0.0,0.0,-306.5,-447.01,0.0
2026-07-22,0.0,19.37,0.0,-16.91,-92.95,0.0,-70.01,361.26,-18.58
2026-07-28,0.0,-127.3,0.0,-80.84,-175.07,0.0,-46.16,-85.83,0.0
2026-07-29,0.0,-57.58,0.0,-122.01,-521.02,0.0,-626.12,-565.64,-2.39
2026-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.86
2026-08-03,0.0,0.0,0.0,-47.33,-49.88,0.0,-39.44,-28.63,0.0
2026-08-05,518.48,1143.99,564.14,1065.35,2306.82,-1.04,1619.22,1438.68,348.41
2026-08-06,0.0,0.0,0.0,0.0,0.0,0.0,616.39,996.07,316.35
2026-08-07,0.0,50.27,0.0,83.84,319.93,0.0,334.04,521.55,0.0
2026-08-10,0.0,20.4,0.0,34.28,117.7,0.0,916.45,403.04,0.0
2026-08-11,258.18,128.04,146.26,109.76,0.0,0.0,0.0,0.0,66.82
2026-08-12,0.0,-26.08,0.0,-16.09,-756.3,0.0,-1513.18,-695.95,0.0
